,Brand,Model,Location,Old_price,Years_old,Prev_Owners,Kms_Driven,Audio_Score,Image_Score,Final_Price
1263,Honda,CB_350,Delhi,5795967.298999006,2017.0,5.0,61827.35740298818,0.5,1.0,5784111.727944943
1264,Honda,CB_350,Delhi,6204449.131598775,2019.0,5.0,88265.28632725328,0.5,1.0,6192718.520145685
1265,Honda,CB_350,Delhi,5402504.364204744,2018.0,6.0,77921.20479515544,0.5,1.0,5390612.551444516
1266,Honda,CB_350,Gujrat,5122840.458318017,2017.0,7.0,307748.74453311606,0.5,1.0,5110833.120013971
1267,Honda,CB_350,Delhi,6439693.678478,2019.0,6.0,94618.2491243752,0.5,1.0,6427708.9485130245
1268,Honda,CB_350,Delhi,4773984.073631797,2015.0,4.0,13989.401450315112,0.5,1.0,4762488.685114702
1269,Honda,CB_350,Gujrat,4785569.678214599,2017.0,7.0,356442.33327140816,0.5,1.0,4773590.793450966
1270,Honda,CB_350,Delhi,6434387.378486774,2019.0,6.0,93292.85938452811,0.5,1.0,6422454.498383194
1271,Honda,CB_350,Delhi,5245550.786670543,2016.0,5.0,95114.85483294066,0.5,1.0,5232990.525642777
1272,Honda,CB_350,Delhi,6892762.99114362,2018.0,5.0,98524.7877868233,0.5,1.0,6880508.5500213085
1273,Honda,CB_350,Delhi,6574073.739707433,2018.0,6.0,96995.82293161968,0.5,1.0,6561814.47184724
1274,Honda,CB_350,Delhi,6288708.779547234,2018.0,6.0,84892.06595928708,0.5,1.0,6276679.549207845
1275,Honda,CB_350,Delhi,5382452.926895278,2017.0,6.0,62748.69955744214,0.5,1.0,5369684.998320981
1276,Honda,CB_350,Delhi,6055674.852979978,2019.0,6.0,89252.69727643555,0.5,1.0,6043650.366671095
1277,Honda,CB_350,Delhi,6473292.924023992,2019.0,6.0,112776.6898667275,0.5,1.0,6461171.65603473
1278,Honda,CB_350,Delhi,6573963.88064743,2019.0,6.0,98122.18968853362,0.5,1.0,6561821.481901545
1279,Honda,CB_350,Gujrat,4681590.851768861,2017.0,7.0,371454.31329199136,0.5,1.0,4669620.739083673
1280,Honda,CB_350,Gujrat,4698195.429404363,2015.0,4.0,93825.5196880557,0.5,1.0,4685457.784434537
1281,Honda,CB_350,Delhi,5224107.880407476,2016.0,5.0,35059.22168542457,0.5,1.0,5212453.852559862
1282,Honda,CB_350,Delhi,6574079.385770785,2018.0,6.0,96937.9347786742,0.5,1.0,6561814.1115746265
1283,Honda,CB_350,Delhi,5443606.426757201,2016.0,5.0,45333.71693282063,0.5,1.0,5431875.039965405
1284,Honda,CB_350,Delhi,5757254.961071692,2017.0,5.0,60015.27373016036,0.5,1.0,5745413.033595861
1285,Honda,CB_350,Delhi,6574243.302205116,2017.0,5.0,95257.32671104048,0.5,1.0,6561803.652145007
1286,Honda,CB_350,Delhi,5906898.086183421,2019.0,6.0,74579.85295759396,0.5,1.0,5895709.320427058
1287,Honda,CB_350,Delhi,6385629.399741907,2019.0,6.0,97800.39249006052,0.5,1.0,6373438.609179642
1288,Honda,CB_350,Delhi,5138764.463308285,2016.0,4.0,94863.31192233197,0.5,1.0,5126169.595550641
1289,Honda,CB_350,Delhi,2525417.669440216,2017.0,4.0,28008.223712916137,0.5,1.0,2514110.257396407
1290,Honda,CB_350,Delhi,6072879.090056243,2019.0,6.0,80468.13095212598,0.5,1.0,6061456.179553912
1291,Honda,CB_350,Gujrat,6574480.276281023,2016.0,5.0,92827.67073776748,0.5,1.0,6561788.530942068
1292,Honda,CB_350,Delhi,6742195.820825345,2018.0,5.0,98392.17810994152,0.5,1.0,6730000.263757536
1293,Honda,CB_350,Delhi,5388011.934203358,2019.0,6.0,56172.04821439168,0.5,1.0,5377555.146585497
1294,Honda,CB_350,Delhi,4953253.993656321,2019.0,5.0,40748.74341119451,0.5,1.0,4943410.506869108
1295,Honda,CB_350,Delhi,3192898.6484708264,2017.0,5.0,39587.98095128331,0.5,1.0,3181455.656097425
1296,Honda,CB_350,Delhi,5448717.4356458,2017.0,6.0,64722.749474786535,0.5,1.0,5435984.998435307
1297,Honda,CB_350,Delhi,5873382.604842865,2019.0,6.0,73390.87068462881,0.5,1.0,5862241.118435834
1298,Honda,CB_350,Delhi,6418091.810459183,2019.0,6.0,92714.7641062348,0.5,1.0,6406181.918056288
1299,Honda,CB_350,Delhi,3459795.0802508304,2017.0,5.0,44218.21909273174,0.5,1.0,3448297.8752371827
1300,Honda,CB_350,Delhi,3750229.043628359,2016.0,4.0,18745.151448683737,0.5,1.0,3739268.35523573
1301,Honda,CB_350,Delhi,3584436.399886187,2015.0,7.0,8968.345571359072,0.5,1.0,3570779.6101906933
1302,Honda,CB_350,Delhi,4571099.686141526,2014.0,4.0,4567.662693167942,0.5,1.0,4559671.8842037
1303,Honda,CB_350,Delhi,3605294.6594394096,2015.0,7.0,10470.227853754415,0.5,1.0,3591960.10659175
1304,Honda,CB_350,Delhi,3662376.472958164,2015.0,7.0,192132.3198185515,0.5,1.0,3649330.228533417
1305,Honda,CB_350,Delhi,4562802.619138403,2014.0,4.0,4605.492219874402,0.5,1.0,4551355.501633347
1306,Honda,CB_350,Delhi,2404293.90616486,2015.0,5.0,26162.20200988085,0.5,1.0,2391769.532271785
1307,Honda,CB_350,Gujrat,2014555.9376971808,2014.0,5.0,31819.44846433005,0.5,1.0,2002431.814591826
1308,Honda,CB_350,Delhi,3634060.780553928,2016.0,7.0,7336.581071542022,0.5,1.0,3621495.289437786
1309,Honda,CB_350,Delhi,3716233.9219117328,2015.0,5.0,16804.224619073266,0.5,1.0,3704716.4311320153
1310,Honda,CB_350,Delhi,3687726.434565795,2015.0,5.0,15176.610295590755,0.5,1.0,3675742.02276322
1311,Honda,CB_350,Delhi,3495533.1445764247,2015.0,7.0,8868.91271429514,0.5,1.0,3481926.9680267023
1312,Honda,CB_350,Delhi,3771861.3282480766,2018.0,5.0,2805.3801022404723,0.5,1.0,3762326.233479639
1313,Honda,CB_350,Delhi,4511576.445692859,2014.0,4.0,4839.052090573121,0.5,1.0,4500010.073685365
1314,Honda,CB_350,Delhi,2334608.456469916,2016.0,5.0,7239.374811043375,0.5,1.0,2322303.2262185006
1315,Honda,CB_350,Delhi,3725315.778844058,2015.0,7.0,8423.917547679932,0.5,1.0,3711918.992454528
1316,Honda,CB_350,Delhi,2113636.1462298427,2017.0,8.0,5422.739311638562,0.5,1.0,2102077.798883324
1317,Honda,CB_350,Delhi,3462238.690648582,2015.0,7.0,10805.590991060126,0.5,1.0,3448627.8348943265
1318,Honda,CB_350,Delhi,3731559.2720985343,2016.0,4.0,17679.214377859484,0.5,1.0,3720292.79355634
1319,Honda,CB_350,Delhi,3664481.4764555534,2015.0,5.0,13849.456263744072,0.5,1.0,3652116.3380219215
1320,Honda,CB_350,Delhi,1513304.8405214015,2018.0,8.0,3925.633680039489,0.5,1.0,1502636.122417076
1321,Honda,CB_350,Delhi,3645163.6790824463,2015.0,7.0,153422.93463990386,0.5,1.0,3631972.249747696
1322,Honda,CB_350,Gujrat,3694492.92423483,2016.0,8.0,264358.1358026448,0.5,1.0,3681717.572735537
1323,Honda,CB_350,Delhi,3743241.599438847,2018.0,6.0,3746.463030367579,0.5,1.0,3733077.1231250735
1324,Honda,CB_350,Gujrat,1028514.0347204772,2014.0,3.0,46132.35228913641,0.5,1.0,1017402.5510814352
1325,Honda,CB_350,Delhi,4279167.636953553,2014.0,5.0,5898.693435365328,0.5,1.0,4267060.217372443
1326,Honda,CB_350,Delhi,2104076.271997636,2016.0,5.0,6898.557971812028,0.5,1.0,2092035.0888310047
1327,Honda,CB_350,Delhi,3745318.230588346,2018.0,6.0,3678.1785914814927,0.5,1.0,3735199.421839443
1328,Honda,CB_350,Delhi,3448543.423392173,2015.0,7.0,8886.206880954936,0.5,1.0,3434962.313673737
1329,Honda,CB_350,Delhi,2144912.6047004787,2017.0,8.0,5500.736513629567,0.5,1.0,2133307.908859749
1330,Honda,CB_350,Delhi,3037573.842270981,2015.0,6.0,8278.632914748941,0.5,1.0,3024463.4491254985
1331,Honda,CB_350,Delhi,3749696.201872953,2018.0,6.0,3534.220762138053,0.5,1.0,3739673.6698690495
1332,Honda,CB_350,Gujrat,1795916.6163951885,2014.0,4.0,34993.11032258304,0.5,1.0,1784017.0302034975
1333,Honda,CB_350,Delhi,2379775.3252405804,2015.0,5.0,26518.10178415062,0.5,1.0,2367276.1312943487
1334,Honda,CB_350,Delhi,1122095.0661429148,2019.0,8.0,2950.035121727621,0.5,1.0,1112006.080682563
1335,Honda,CB_350,Delhi,4118485.699432544,2014.0,5.0,6631.304325985944,0.5,1.0,4106004.212392928
1336,Honda,CB_350,Delhi,2727589.90820861,2015.0,6.0,7820.355278324865,0.5,1.0,2714834.564638121
1337,Honda,CB_350,Delhi,3479524.037164408,2014.0,6.0,22891.636943901307,0.5,1.0,3465866.674754958
1338,Honda,CB_350,Delhi,2907338.224065572,2015.0,6.0,18860.25579441832,0.5,1.0,2894297.236701941
1339,Honda,CB_350,Delhi,3175202.392810365,2016.0,7.0,8070.07219426362,0.5,1.0,3162070.913484051
1340,Honda,CB_350,Gujrat,3116871.6408419963,2013.0,3.0,72253.91975189975,0.5,1.0,3103483.9286553767
1341,Honda,CB_350,Gujrat,3078229.826712619,2012.0,3.0,77513.63449971746,0.5,1.0,3064870.84665047
1342,Honda,CB_350,Delhi,3120260.339645294,2015.0,6.0,8400.875935812288,0.5,1.0,3107055.2389923427
1343,Honda,CB_350,Delhi,4055613.1320254975,2015.0,6.0,6917.964596046844,0.5,1.0,4042985.277684972
1344,Honda,CB_350,Delhi,2388618.0747131817,2016.0,5.0,7319.222175609406,0.5,1.0,2376250.9828944537
1345,Honda,CB_350,Delhi,3584819.342404825,2015.0,7.0,8955.753534965354,0.5,1.0,3571170.9740663525
1346,Honda,CB_350,Delhi,2315745.4226187496,2017.0,7.0,5926.759230311931,0.5,1.0,2303887.5701145213
1347,Honda,CB_350,Delhi,2398105.28131773,2017.0,7.0,6132.148166560129,0.5,1.0,2386125.379974828
1348,Honda,CB_350,Delhi,3008491.312964251,2015.0,6.0,8235.6375484496,0.5,1.0,2995414.230382754
1349,Honda,CB_350,Delhi,3333034.897712507,2014.0,5.0,42830.94633011692,0.5,1.0,3319486.457316247
1350,Honda,CB_350,Gujrat,3797893.765958935,2016.0,8.0,496893.4835791153,0.5,1.0,3785990.570485468
1351,Honda,CB_350,Delhi,2895113.985724477,2016.0,7.0,7371.587994611458,0.5,1.0,2882397.5686062686
1352,Honda,CB_350,Delhi,3779866.8823218825,2016.0,3.0,20437.30236290722,0.5,1.0,3769391.628853424
1353,Honda,CB_350,Gujrat,3697138.0304947793,2016.0,8.0,270306.64351116214,0.5,1.0,3684384.98969746
1354,Honda,CB_350,Gujrat,3265692.261508332,2013.0,4.0,51997.26175242378,0.5,1.0,3252193.89373545
1355,Honda,CB_350,Gujrat,1529436.8411099676,2016.0,8.0,33944.45712476582,0.5,1.0,1517341.6583143738
1356,Honda,CB_350,Gujrat,1029170.7418390494,2014.0,3.0,46122.81984857703,0.5,1.0,1018058.5837788252
1357,Honda,CB_350,Delhi,1748203.7410377902,2016.0,5.0,6372.439020357862,0.5,1.0,1736570.1673534105
1358,Honda,CB_350,Delhi,3269868.804835307,2015.0,7.0,8622.055830259713,0.5,1.0,3256492.3455532645
1359,Honda,CB_350,Delhi,2407591.128307017,2016.0,5.0,7347.271778189714,0.5,1.0,2395202.305121354
1360,Honda,CB_350,Delhi,3645641.804650694,2015.0,7.0,8787.181907654756,0.5,1.0,3632059.5372948814
1361,Honda,CB_350,Gujrat,2258253.999034389,2014.0,5.0,28282.04614533994,0.5,1.0,2245879.6043391256
1362,Honda,CB_350,Gujrat,3192199.6717677303,2013.0,4.0,62000.67558852741,0.5,1.0,3178755.9494167487
1363,Honda,CB_350,Gujrat,3181480.0385629497,2013.0,4.0,63459.7740839968,0.5,1.0,3168044.286796229
1364,Honda,CB_350,Delhi,3663409.9019115153,2015.0,7.0,194456.37015569408,0.5,1.0,3650372.3741594166
1365,Honda,CB_350,Delhi,3545653.981481458,2015.0,7.0,13890.386582512956,0.5,1.0,3531947.448145795
1366,Honda,CB_350,Delhi,3600259.2639525994,2015.0,7.0,8448.053176339095,0.5,1.0,3586950.4376743734
1367,Honda,CB_350,Delhi,3613299.969091636,2016.0,7.0,8019.2446065972,0.5,1.0,3600277.9232789893
1368,Honda,CB_350,Delhi,3583305.7022714727,2015.0,7.0,14312.2087439904,0.5,1.0,3569592.5188937024
1369,Honda,CB_350,Gujrat,3695302.973174641,2016.0,8.0,266179.8328874471,0.5,1.0,3682534.454202553
1370,Honda,CB_350,Delhi,2315901.242043068,2016.0,5.0,7211.718222847777,0.5,1.0,2303617.4386715693
1371,Honda,CB_350,Gujrat,3693071.9531004,2016.0,8.0,261162.55236816304,0.5,1.0,3680284.616122877
1372,Honda,CB_350,Delhi,3827808.6883665575,2016.0,3.0,23174.505023563728,0.5,1.0,3818118.668505129
1373,Honda,CB_350,Gujrat,1078468.2001628445,2014.0,3.0,45407.24196322975,0.5,1.0,1067305.4148912034
1374,Honda,CB_350,Delhi,1926103.3932047389,2017.0,8.0,4955.070312881542,0.5,1.0,1914822.9501077128
1375,Honda,CB_350,Delhi,3008778.1909994967,2015.0,6.0,17387.802659988898,0.5,1.0,2995633.027420161
1376,Honda,CB_350,Delhi,3747319.414364601,2018.0,6.0,3612.3750368625097,0.5,1.0,3737244.614003968
1377,Honda,CB_350,Delhi,3751971.363764733,2018.0,6.0,3459.4081729150103,0.5,1.0,3741998.8652505567
1378,Honda,CB_350,Delhi,2702845.626973992,2015.0,6.0,7783.773541424489,0.5,1.0,2690118.6250224407
1379,Honda,CB_350,Delhi,3692102.189412595,2017.0,6.0,5428.045202267056,0.5,1.0,3680813.097239448
1380,Honda,CB_350,Gujrat,1044689.7093166816,2017.0,9.0,39819.0616771187,0.5,1.0,1032981.4695105013
1381,Honda,CB_350,Gujrat,3216318.3449472766,2013.0,4.0,58717.7722394372,0.5,1.0,3202856.689154621
1382,Honda,CB_350,Delhi,4325752.721367683,2014.0,5.0,5686.294078543965,0.5,1.0,4313753.751836404
1383,Honda,CB_350,Delhi,3156307.872244727,2016.0,7.0,8022.953057086856,0.5,1.0,3143204.3926543123
1384,Honda,CB_350,Gujrat,922256.631716692,2017.0,9.0,41302.81654198334,0.5,1.0,910646.122496094
1385,Honda,CB_350,Delhi,2713680.246432213,2015.0,6.0,7799.791351547089,0.5,1.0,2700940.834718054
1386,Honda,CB_350,Delhi,3856903.66563421,2016.0,2.0,24835.661658225086,0.5,1.0,3847690.1892289263
1387,Honda,CB_350,Gujrat,3279012.7372886515,2013.0,4.0,50184.15063204203,0.5,1.0,3265504.4650747715
1388,Honda,CB_350,Delhi,3614254.68973101,2015.0,7.0,83912.54702204568,0.5,1.0,3600802.5520609543
1389,Honda,CB_350,Delhi,4067634.653784319,2015.0,6.0,6863.153844457584,0.5,1.0,4055034.785539562
1390,Honda,CB_350,Gujrat,1177622.019617638,2017.0,9.0,38208.06760612789,0.5,1.0,1165807.668352175
1391,Honda,CB_350,Delhi,2331573.336135256,2016.0,8.0,24223.44095732328,0.5,1.0,2318837.8584870566
1392,Honda,CB_350,Delhi,3532808.07824282,2015.0,7.0,9010.783036734916,0.5,1.0,3519130.4534260053
1393,Honda,CB_350,Delhi,1084399.7158907838,2019.0,8.0,2856.030493598212,0.5,1.0,1074366.5910619863
1394,Honda,CB_350,Delhi,3618383.259645008,2015.0,6.0,11217.511993898144,0.5,1.0,3605263.083551132
1395,Honda,CB_350,Gujrat,3775873.555220545,2016.0,8.0,447372.8290391353,0.5,1.0,3763784.6256740745
1396,Honda,CB_350,Gujrat,3203267.6122426493,2013.0,4.0,60494.16739124163,0.5,1.0,3189815.660323504
1397,Honda,CB_350,Delhi,1272082.712863124,2016.0,4.0,5668.545703745576,0.5,1.0,1260994.4789532404
1398,Honda,CB_350,Gujrat,1613374.6758760014,2016.0,8.0,32927.22245974162,0.5,1.0,1601212.4908134956
1399,Honda,CB_350,Gujrat,3002784.189533012,2012.0,2.0,87782.88659030199,0.5,1.0,2989481.307081366
1400,Honda,CB_350,Delhi,58030565.98928669,2011.0,3.0,48751.008662544366,0.5,1.0,58018095.05290759
1401,Honda,CB_350,Delhi,51266547.72960924,2012.0,4.0,43823.11262694279,0.5,1.0,51253920.037794486
1402,Honda,CB_350,Delhi,7607679.565943874,2017.0,4.0,98281.98932411696,0.5,1.0,7595328.974894978
1403,Honda,CB_350,Gujrat,17190219.40467254,2015.0,7.0,388635.68960731366,0.5,1.0,17178185.017562307
1404,Honda,CB_350,Delhi,57184550.09927578,2011.0,3.0,50248.65445073995,0.5,1.0,57172091.14157485
1405,Honda,CB_350,Delhi,53134807.26212425,2012.0,3.0,44372.84782793865,0.5,1.0,53122753.18179775
1406,Honda,CB_350,Delhi,45171247.47462962,2012.0,4.0,158222.60223456228,0.5,1.0,45158923.17084262
1407,Honda,CB_350,Delhi,56771137.68485456,2011.0,3.0,62701.93337848824,0.5,1.0,56758693.192430735
1408,Honda,CB_350,Gujrat,8300483.773315623,2014.0,4.0,87864.57778171945,0.5,1.0,8287435.911930039
1409,Honda,CB_350,Gujrat,22754002.92632256,2013.0,4.0,76671.11058628226,0.5,1.0,22741124.07489162
1410,Honda,CB_350,Delhi,51031844.38255916,2012.0,3.0,56061.49383106096,0.5,1.0,51019430.05653648
1411,Honda,CB_350,Delhi,33383360.550556745,2013.0,3.0,37960.29867984672,0.5,1.0,33372397.75728987
1412,Honda,CB_350,Delhi,35846262.37248721,2014.0,4.0,70469.86706897189,0.5,1.0,35833945.246319115
1413,Honda,CB_350,Delhi,39545923.385448456,2012.0,3.0,63666.67832187331,0.5,1.0,39533240.88770032
1414,Honda,CB_350,Delhi,18872523.28478831,2017.0,5.0,86574.878247093,0.5,1.0,18860314.80410842
1415,Honda,CB_350,Delhi,57637514.364637874,2011.0,3.0,48343.22343013131,0.5,1.0,57625113.68524168
1416,Honda,CB_350,Gujrat,4403387.687124588,2012.0,2.0,88756.5493978046,0.5,1.0,4390117.001630537
1417,Honda,CB_350,Delhi,48474804.72372687,2012.0,3.0,40263.7730061986,0.5,1.0,48463109.350397706
1418,Honda,CB_350,Delhi,38400797.88539276,2014.0,4.0,68046.07448104018,0.5,1.0,38388464.40815691
1419,Honda,CB_350,Delhi,7997010.969571114,2014.0,4.0,7389.263253693847,0.5,1.0,7985520.61554788
1420,Honda,CB_350,Delhi,18967181.88894084,2015.0,2.0,31581.961418466493,0.5,1.0,18957081.81565028
1421,Honda,CB_350,Delhi,42091049.80028408,2012.0,3.0,41812.954789744734,0.5,1.0,42079565.90516077
1422,Honda,CB_350,Delhi,46903767.351746656,2012.0,4.0,143955.96225181597,0.5,1.0,46891425.09699646
1423,Honda,CB_350,Delhi,57457658.12370196,2011.0,3.0,48184.63065146369,0.5,1.0,57445271.28886735
1424,Honda,CB_350,Delhi,41885394.48000382,2011.0,3.0,61203.80274881973,0.5,1.0,41872685.05791961
1425,Honda,CB_350,Gujrat,31481925.70469835,2013.0,4.0,69911.80745257219,0.5,1.0,31469148.91186071
1426,Honda,CB_350,Delhi,39450334.19260455,2012.0,3.0,63740.70697074489,0.5,1.0,39437650.57709921
1427,Honda,CB_350,Delhi,33090289.161693454,2013.0,5.0,257704.6833198481,0.5,1.0,33078090.03098005
1428,Honda,CB_350,Delhi,30047589.607702386,2015.0,5.0,75971.75968159048,0.5,1.0,30035309.59767177
1429,Honda,CB_350,Delhi,42953553.82893293,2013.0,4.0,35395.270714757826,0.5,1.0,42942283.4578036
1430,Honda,CB_350,Delhi,38911543.85232496,2014.0,4.0,67561.46885206687,0.5,1.0,38899207.10590696
1431,Honda,CB_350,Delhi,43808395.5676932,2012.0,4.0,38389.50836086383,0.5,1.0,43795595.03396016
1432,Honda,CB_350,Delhi,54585009.30055222,2011.0,3.0,52019.72140722781,0.5,1.0,54572502.65999164
1433,Honda,CB_350,Delhi,4415495.431128114,2016.0,2.0,25143.66968191104,0.5,1.0,4406266.187125325
1434,Honda,CB_350,Delhi,47293458.793484345,2012.0,3.0,39844.3145374452,0.5,1.0,47281211.60001065
1435,Honda,CB_350,Delhi,47633840.724322736,2012.0,3.0,59502.01023440097,0.5,1.0,47621402.64285681
1436,Honda,CB_350,Gujrat,14610452.563009173,2014.0,4.0,82977.84895782793,0.5,1.0,14597478.486251928
1437,Honda,CB_350,Delhi,53680791.174264245,2012.0,3.0,53548.12200000839,0.5,1.0,53668359.89286622
1438,Honda,CB_350,Delhi,42002508.65705408,2014.0,4.0,64628.70180090972,0.5,1.0,41990152.12599237
1439,Honda,CB_350,Delhi,39216077.71419866,2012.0,3.0,63922.12591644224,0.5,1.0,39203391.35945201
1440,Honda,CB_350,Gujrat,15274060.071634756,2012.0,2.0,80765.5983324143,0.5,1.0,15260952.165862806
1441,Honda,CB_350,Gujrat,17960061.477780312,2012.0,2.0,78791.13851623377,0.5,1.0,17946993.792755254
1442,Honda,CB_350,Delhi,54153557.71714615,2011.0,3.0,47149.92691791835,0.5,1.0,54141351.95482151
1443,Honda,CB_350,Delhi,37171661.58239407,2013.0,5.0,224096.13906548853,0.5,1.0,37159420.16381599
1444,Honda,CB_350,Gujrat,25149367.58692713,2014.0,6.0,323095.141885283,0.5,1.0,25137250.733590662
1445,Honda,CB_350,Delhi,55695771.62825572,2011.0,3.0,51636.26966343358,0.5,1.0,55683327.44937328
1446,Honda,CB_350,Delhi,12540603.14359799,2014.0,6.0,15609.494408615938,0.5,1.0,12527077.981953666
1447,Honda,CB_350,Delhi,48829022.54222371,2012.0,3.0,58344.039433174,0.5,1.0,48816581.84829251
1448,Honda,CB_350,Gujrat,10400969.28138759,2015.0,7.0,444542.5732979642,0.5,1.0,10389005.238970496
1449,Honda,CB_350,Delhi,37502634.22199115,2014.0,4.0,30588.784811014822,0.5,1.0,37491783.43926093
1450,Honda,CB_350,Delhi,52042545.89769103,2012.0,3.0,43409.71880936615,0.5,1.0,52030575.894957006
1451,Honda,CB_350,Gujrat,18054403.98492232,2013.0,4.0,80310.69524558863,0.5,1.0,18041470.179469764
1452,Honda,CB_350,Gujrat,23921247.14612804,2013.0,4.0,75767.14320331186,0.5,1.0,23908381.94368393
1453,Honda,CB_350,Delhi,44443646.66859778,2012.0,4.0,38852.3177829526,0.5,1.0,44430860.85674444
1454,Honda,CB_350,Delhi,55501515.77495487,2011.0,3.0,47746.32151795137,0.5,1.0,55489229.34559834
1455,Honda,CB_350,Gujrat,28475147.22920177,2013.0,4.0,72240.39441282232,0.5,1.0,28462335.277072582
1456,Honda,CB_350,Gujrat,14605990.586826034,2012.0,2.0,81256.69128164106,0.5,1.0,14592872.677241884
1457,Honda,CB_350,Delhi,52789379.95040841,2012.0,3.0,54393.91017021214,0.5,1.0,52776954.37475424
1458,Honda,CB_350,Delhi,50724563.7175194,2012.0,3.0,42247.554766016125,0.5,1.0,50712695.16739757
1459,Honda,CB_350,Delhi,56022716.13741714,2011.0,3.0,50811.561904449656,0.5,1.0,56010218.41054453
1460,Honda,CB_350,Delhi,45322984.13901988,2012.0,3.0,38216.89375247899,0.5,1.0,45310774.89637984
1461,Honda,CB_350,Delhi,57384140.5102187,2011.0,3.0,49851.9459997688,0.5,1.0,57371666.600859
1462,Honda,CB_350,Delhi,45540561.64355698,2012.0,4.0,39651.47040924241,0.5,1.0,45527801.25259669
1463,Honda,CB_350,Delhi,21514733.072624773,2013.0,4.0,18553.58950679428,0.5,1.0,21502982.37076008
1464,Honda,CB_350,Delhi,31855304.666663185,2011.0,3.0,68576.84776801118,0.5,1.0,31842445.05191611
1465,Honda,CB_350,Delhi,4920240.361893855,2014.0,4.0,4848.149402692332,0.5,1.0,4908809.265679009
1466,Honda,CB_350,Delhi,57732830.41675648,2011.0,3.0,49581.90456633709,0.5,1.0,57720360.5847474
1467,Honda,CB_350,Delhi,57081443.13067616,2011.0,3.0,50033.299503055256,0.5,1.0,57068961.257403
1468,Honda,CB_350,Delhi,15793420.231573423,2018.0,5.0,89496.39063952459,0.5,1.0,15781231.459612548
1469,Honda,CB_350,Gujrat,21393730.41586513,2012.0,2.0,76267.07381365992,0.5,1.0,21380714.14731697
1470,Honda,CB_350,Delhi,26239756.56041444,2014.0,2.0,34799.66113640483,0.5,1.0,26229221.268083137
1471,Honda,CB_350,Delhi,48325643.40575618,2012.0,3.0,56867.26103172552,0.5,1.0,48313063.57228426
1472,Honda,CB_350,Delhi,34321738.700480394,2012.0,3.0,67712.52620674152,0.5,1.0,34308995.114549704
1473,Honda,CB_350,Delhi,4975716.541987084,2019.0,5.0,1907.354411262022,0.5,1.0,4967369.541792929
1474,Honda,CB_350,Delhi,43540431.50433805,2013.0,4.0,35912.76491343649,0.5,1.0,43529115.95788381
1475,Honda,CB_350,Delhi,33445018.29519029,2011.0,3.0,67408.26100868199,0.5,1.0,33432182.485147603
1476,Honda,CB_350,Delhi,57687025.4275653,2011.0,3.0,55159.94736006085,0.5,1.0,57674571.445456885
1477,Honda,CB_350,Gujrat,22303100.27727293,2012.0,2.0,75598.60273792362,0.5,1.0,22290097.625819296
1478,Honda,CB_350,Gujrat,30562318.18803686,2013.0,4.0,70623.99363100101,0.5,1.0,30549530.641913246
1479,Honda,CB_350,Delhi,8691140.714036413,2017.0,4.0,97232.2608602432,0.5,1.0,8678787.754724734
1480,Honda,CB_350,Delhi,21084494.11805547,2017.0,5.0,84476.1176374603,0.5,1.0,21072271.4789954
1481,Honda,CB_350,Delhi,15206929.459761634,2014.0,6.0,17552.034830390254,0.5,1.0,15193466.089958675
1482,Honda,CB_350,Gujrat,30580818.5227449,2013.0,4.0,70609.6661244978,0.5,1.0,30568031.192952048
1483,Honda,CB_350,Delhi,57282981.72797941,2011.0,3.0,48206.3594058243,0.5,1.0,57270493.46641104
1484,Honda,CB_350,Delhi,33355923.801926088,2012.0,3.0,28333.263590880106,0.5,1.0,33343945.04178181
1485,Honda,CB_350,Delhi,51720094.29463639,2011.0,3.0,53974.38747607962,0.5,1.0,51707532.13940433
1486,Honda,CB_350,Gujrat,30493887.26657483,2013.0,4.0,70676.98967068034,0.5,1.0,30481098.920265
1487,Honda,CB_350,Delhi,7576741.292207845,2019.0,6.0,97292.53416935036,0.5,1.0,7564605.113555387
1488,Honda,CB_350,Delhi,23970714.30977135,2016.0,4.0,18656.67298426295,0.5,1.0,23960905.156164706
1489,Honda,CB_350,Delhi,17837355.10225966,2017.0,4.0,13248.428743061064,0.5,1.0,17828018.068323933
1490,Honda,CB_350,Delhi,47908086.86146304,2012.0,3.0,59236.30252834209,0.5,1.0,47895648.18054144
1491,Honda,CB_350,Delhi,11823590.20817361,2018.0,6.0,93263.04196907333,0.5,1.0,11811426.846295856
1492,Honda,CB_350,Delhi,46760868.64302582,2011.0,3.0,57619.877663118685,0.5,1.0,46748232.22731154
1493,Honda,CB_350,Delhi,37854619.71508856,2014.0,4.0,30899.15690102697,0.5,1.0,37843741.8380256
1494,Honda,CB_350,Gujrat,30931969.277849816,2014.0,6.0,275477.6238540939,0.5,1.0,30919792.50989331
1495,Honda,CB_350,Delhi,18910584.748681404,2015.0,2.0,31556.920410230003,0.5,1.0,18900488.062382966
1496,Honda,CB_350,Gujrat,17312675.036298625,2015.0,7.0,387627.3142152943,0.5,1.0,17300639.38040264
1497,Honda,CB_350,Delhi,48662657.34454523,2012.0,3.0,44720.51651262573,0.5,1.0,48650780.17896946
1498,Honda,CB_350,Delhi,23117145.266948044,2014.0,6.0,23314.98809581294,0.5,1.0,23103865.2155924
1499,Honda,CB_350,Delhi,48313720.866138406,2012.0,3.0,40686.95196969432,0.5,1.0,48301454.02268032
